run_id,observer_name,lane,fire_id,fire_time_utc,signal_symbol,signal_mint,control_symbol,control_mint,signal_net_1m,control_net_1m,delta_1m,signal_net_5m,control_net_5m,delta_5m,signal_net_15m,control_net_15m,delta_15m,signal_net_30m,control_net_30m,delta_30m,signal_entry_r_m5,control_entry_r_m5,signal_entry_rv5m,control_entry_rv5m,signal_entry_vol_h1,control_entry_vol_h1,signal_entry_liquidity,control_entry_liquidity,row_valid_signal,row_valid_control,signal_fwd_jitter_5m_sec,control_fwd_jitter_5m_sec,outlier_flag
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,dfbf087f,2026-03-07T03:45:00+00:00,AICOIN,217dt9idH1Q9UXT8rjpknnyFggizXUVD2r5EZNjopump,𝕏Money,EnTu4xYmd49b6drs6FwTodxcJW1sHFurbvueyk9Kpump,0.24663999999999997,-0.024939700000000002,0.2715797,0.16422359999999991,-0.0470566,0.21128019999999992,0.09476799999999998,-0.051857000000000035,0.146625,0.04473520000000009,-0.07730089999999999,0.12203610000000009,10.5,-0.42,1.385145656368506,1.061733666615353,14775.64,17036.0,37423.44,64747.51,1,1,2,3,1
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,768547e6,2026-03-07T04:00:00+00:00,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,BRAINLET,9jCJEc8JYAQHrWc1NVnKW21vY96eHoY9ZJmbzCsupump,0.029644400000000022,-0.05517530000000003,0.08481970000000005,0.23178159999999992,0.07664530000000004,0.1551362999999999,0.2667731,-0.21504020000000001,0.4818133,0.2568846,-0.32727550000000005,0.5841601000000001,18.94,-3.73,2.756521177613531,2.615553108956102,148375.73,138701.43,158667.32,47715.99,1,1,9,9,1
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,02ea66fd,2026-03-07T04:15:00+00:00,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,BRAINLET,9jCJEc8JYAQHrWc1NVnKW21vY96eHoY9ZJmbzCsupump,0.007144000000000048,0.007751199999999967,-0.0006071999999999189,0.04137619999999998,-0.035557900000000024,0.0769341,-0.04569739999999999,-0.17245810000000006,0.12676070000000006,-0.25783160000000005,-0.27507590000000004,0.01724429999999999,9.13,-14.69,5.962806171358565,6.464654997505703,253736.07,144501.18,185750.08,42775.16,1,1,3,4,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,260f6b7a,2026-03-07T04:30:00+00:00,CLARITY,3oaRkLHm94Y2fisjNPwkcHV7iUjTMdh5cSQyGarUpump,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,-0.03823880000000001,-0.03673250000000005,-0.0015062999999999604,-0.00467440000000007,-0.2057599,0.20108549999999992,-0.03446090000000001,-0.21246600000000004,0.17800510000000003,-0.16281239999999997,-0.18047520000000006,0.01766280000000009,23.89,-2.06,2.924919932132975,0.3403102524201928,33815.2,43051.72,31367.25,39717.12,1,1,8,9,1
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,6ee8e824,2026-03-07T04:45:00+00:00,Machi,ATBR4i19gcQ31Rfr7ymA2XvkCQEAkNFGBtVKTmdqpump,𝕏Money,EnTu4xYmd49b6drs6FwTodxcJW1sHFurbvueyk9Kpump,-0.04526569999999996,-0.03694370000000002,-0.00832199999999994,0.08962720000000003,-0.04172750000000002,0.13135470000000005,-0.03500250000000004,-0.05142570000000001,0.01642319999999997,-0.010111900000000054,-0.07580430000000003,0.06569239999999998,24.12,-1.27,3.2190774530709003,0.43161629268742857,16573.65,9656.51,89052.84,63572.72,1,1,4,4,1
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,b0f34a90,2026-03-07T05:00:00+00:00,shitcoin,9yWFUKC2TNzZs6e1PzGg4kLx9yYrqiTfoT1qcsNNpump,AICOIN,217dt9idH1Q9UXT8rjpknnyFggizXUVD2r5EZNjopump,-0.07447080000000005,-0.0019090999999999882,-0.07256170000000006,-0.0924861,-0.05819229999999997,-0.034293800000000034,-0.08695669999999998,-0.08685299999999994,-0.00010370000000003987,-0.05781880000000005,-0.031070400000000047,-0.026748400000000006,8.4,-0.7,1.5848678362950575,0.7819028026206302,5801.08,14212.6,29781.85,34311.45,1,1,9,10,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,33c10ca4,2026-03-07T05:15:00+00:00,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,BRAINLET,9jCJEc8JYAQHrWc1NVnKW21vY96eHoY9ZJmbzCsupump,-0.02688679999999998,-0.03108560000000004,0.004198800000000058,-0.065821,0.018653899999999897,-0.08447489999999991,-0.08068059999999998,-0.36941250000000003,0.28873190000000004,-0.13345209999999996,-0.49751639999999997,0.3640643,2.56,-16.09,0.3710888278210416,3.4556102448454835,141243.7,118270.28,144867.49,33410.12,1,1,5,6,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,e8f61ec6,2026-03-07T05:30:00+00:00,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,BRAINLET,9jCJEc8JYAQHrWc1NVnKW21vY96eHoY9ZJmbzCsupump,-0.006067299999999989,0.04465450000000005,-0.05072180000000004,-0.2964021,0.1427467,-0.4391488,-0.14171560000000005,-0.22800109999999996,0.0862854999999999,-0.43366720000000003,-0.9387891,0.5051219,27.46,-7.28,5.754013244087016,3.6073281054185418,884511.99,109568.0,110680.62,30238.37,1,1,0,1,1
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,8406b71b,2026-03-07T05:45:00+00:00,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,BRAINLET,9jCJEc8JYAQHrWc1NVnKW21vY96eHoY9ZJmbzCsupump,-0.15978230000000004,-0.16730580000000006,0.007523500000000016,0.06985639999999994,-0.31903590000000004,0.38889229999999997,-0.34923570000000004,-0.9212859,0.5720502,-0.44709160000000003,-0.9216905,0.47459889999999993,14.44,-13.25,2.0779136851571804,4.8554911841399555,782325.0,109172.65,104610.08,25741.92,1,1,6,7,1
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,2d2a88ec,2026-03-07T06:00:00+00:00,BRAINLET,9jCJEc8JYAQHrWc1NVnKW21vY96eHoY9ZJmbzCsupump,CLARITY,3oaRkLHm94Y2fisjNPwkcHV7iUjTMdh5cSQyGarUpump,-0.22442090000000003,-0.03218549999999997,-0.19223540000000006,-0.08986769999999998,-0.002689600000000061,-0.08717809999999993,-0.04151360000000003,0.08817860000000001,-0.12969220000000004,0.03043580000000002,0.09277230000000004,-0.062336500000000024,28.08,-2.95,6.10237772324078,0.9214589329780084,108574.88,18414.08,7091.19,25782.49,1,1,3,4,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,10ac8e94,2026-03-07T06:15:00+00:00,CLARITY,3oaRkLHm94Y2fisjNPwkcHV7iUjTMdh5cSQyGarUpump,CORVUS,CoPRYLGHc7Qadere13xSPhRvgwwStCZn9dHpBZQ7pump,-0.02754940000000005,-0.021425200000000026,-0.006124200000000024,0.11166579999999994,-0.0418522,0.15351799999999993,-0.025116099999999968,0.02343729999999989,-0.04855339999999986,-0.09812719999999996,0.16195570000000004,-0.2600829,7.88,-6.45,2.6547287354244697,0.7323611586340385,19567.78,26440.16,27452.31,55091.82,1,1,8,9,1
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,1652e392,2026-03-07T06:30:00+00:00,CORVUS,CoPRYLGHc7Qadere13xSPhRvgwwStCZn9dHpBZQ7pump,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,-0.029785900000000025,0.06563380000000009,-0.09541970000000011,0.023038600000000027,0.060616199999999905,-0.03757759999999988,0.09929330000000004,0.06194630000000002,0.037347000000000026,0.21607120000000002,0.02693820000000003,0.189133,6.81,-0.77,1.2525889925876499,0.8314876512775617,28091.63,34352.04,57213.56,39801.8,1,1,3,4,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,e8b745b0,2026-03-07T06:45:00+00:00,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,Machi,ATBR4i19gcQ31Rfr7ymA2XvkCQEAkNFGBtVKTmdqpump,-0.03579189999999998,-0.0189302,-0.01686169999999998,-0.03654100000000004,-0.022014300000000035,-0.014526700000000003,-0.030394000000000025,-0.057046000000000034,0.02665200000000001,-0.038649600000000055,-0.04191460000000002,0.0032649999999999624,13.25,-4.85,2.017778032165154,1.3374709237986089,6645.38,7711.76,25910.02,85851.49,1,1,8,9,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,41c76937,2026-03-07T07:00:00+00:00,SOL人生,GWcAPiF2cBf5de8E1eSERcnVdH411NqT2peG7zDJpump,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,-0.04413909999999998,-0.02572689999999999,-0.01841219999999999,-0.043454899999999956,-0.03617499999999995,-0.007279900000000006,-0.05126850000000004,-0.04050109999999995,-0.010767400000000094,-0.19199330000000003,-0.05366309999999996,-0.13833020000000007,4.22,-0.44,1.4047727735577449,0.769185168066313,55386.1,41678.95,59469.89,135142.77,1,1,5,6,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,c9ffb366,2026-03-07T07:15:00+00:00,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,SOL人生,GWcAPiF2cBf5de8E1eSERcnVdH411NqT2peG7zDJpump,-0.003846400000000019,-0.040743599999999984,0.03689719999999996,0.03757769999999994,-0.02502769999999998,0.06260539999999992,-0.23730110000000004,-0.16310900000000006,-0.07419209999999998,0.036706799999999935,-0.22344370000000002,0.26015049999999995,9.26,-5.43,2.4319142757061805,2.1538942339820055,260606.12,48518.37,69745.93,58721.52,1,1,0,1,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,be6659e7,2026-03-07T07:30:00+00:00,Peace ,atVjZ7uM8sVrLFi5Xe1JiLGW6mW9pvQdTCWzhNFpump,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,-0.042953400000000024,-0.03512400000000004,-0.007829399999999986,-0.05430400000000001,-0.03638180000000001,-0.0179222,-0.05717530000000003,-0.05433759999999998,-0.002837700000000054,-0.10421639999999997,-0.06451320000000003,-0.03970319999999994,3.6,-0.35,0.6631541190547776,0.06867020442286287,76444.54,36726.69,107810.68,44100.29,1,1,6,7,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,bfd14642,2026-03-07T07:45:00+00:00,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,SOL人生,GWcAPiF2cBf5de8E1eSERcnVdH411NqT2peG7zDJpump,0.11143710000000008,-0.013747599999999962,0.12518470000000004,0.08568979999999994,-0.06542950000000002,0.15111929999999996,-0.4780616,0.01956169999999991,-0.4976232999999999,-0.7014088,-0.07013040000000002,-0.6312784,16.99,-0.97,3.624077353052001,0.7766067432579055,211553.89,50632.39,77564.02,53614.8,1,1,2,3,1
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,f134777d,2026-03-07T08:00:00+00:00,CORVUS,CoPRYLGHc7Qadere13xSPhRvgwwStCZn9dHpBZQ7pump,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,-0.05031119999999999,-0.01757819999999998,-0.03273300000000001,0.0651561999999999,-0.01472589999999995,0.07988209999999984,-0.17636300000000005,-0.017751799999999977,-0.15861120000000006,-0.1289262,-0.015554599999999965,-0.11337160000000003,6.82,-2.23,1.4137619743671634,0.49162303241753913,24233.94,26041.06,66026.28,42942.54,1,1,9,10,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,0fac275a,2026-03-07T08:15:00+00:00,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,AICOIN,217dt9idH1Q9UXT8rjpknnyFggizXUVD2r5EZNjopump,-0.03283049999999998,-0.026007400000000007,-0.006823099999999971,0.044237199999999983,-0.039530999999999976,0.08376819999999996,-0.022382000000000006,-0.09563509999999996,0.07325309999999996,0.022289299999999963,-0.12284229999999995,0.14513159999999992,15.43,-4.66,2.0937038250469517,0.6705246470772248,2665.28,7339.59,29013.57,36339.36,1,1,5,6,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,d1aa6001,2026-03-07T08:30:00+00:00,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,Peace ,atVjZ7uM8sVrLFi5Xe1JiLGW6mW9pvQdTCWzhNFpump,-0.03175329999999998,-0.006737800000000007,-0.02501549999999997,-0.012055499999999988,-0.012682500000000032,0.0006270000000000442,0.05811689999999992,-0.06432269999999994,0.12243959999999987,0.1265464999999999,-0.02239250000000003,0.14893899999999993,12.43,-3.3,1.6180874980630526,0.998204279003043,303664.41,91657.19,45323.03,92632.97,1,1,1,2,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,b43764c0,2026-03-07T08:45:00+00:00,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,SOL人生,GWcAPiF2cBf5de8E1eSERcnVdH411NqT2peG7zDJpump,-0.011998799999999967,-0.03344999999999997,0.021451200000000004,-0.00869589999999997,-0.0874802,0.07878430000000003,0.027714400000000035,0.04990139999999999,-0.022186999999999957,-0.013017900000000018,-0.032960800000000005,0.019942899999999986,4.31,-3.1,1.1505345602473234,0.9981331083288245,244859.38,49885.18,45231.01,52712.49,1,1,7,7,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,91012045,2026-03-07T09:00:00+00:00,AICOIN,217dt9idH1Q9UXT8rjpknnyFggizXUVD2r5EZNjopump,Machi,ATBR4i19gcQ31Rfr7ymA2XvkCQEAkNFGBtVKTmdqpump,-0.02609369999999999,-0.02594450000000003,-0.00014919999999996048,0.12258400000000004,-0.026948100000000023,0.14953210000000006,0.0730069,-0.03571979999999996,0.10872669999999995,0.0738177,0.16730040000000002,-0.09348270000000002,6.43,-0.99,1.6842872655514418,1.3936308535291815,6315.11,6358.36,34636.91,85153.98,1,1,5,6,1
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,ca385948,2026-03-07T09:15:00+00:00,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,AICOIN,217dt9idH1Q9UXT8rjpknnyFggizXUVD2r5EZNjopump,-0.03463950000000004,-0.025644300000000057,-0.008995199999999981,-0.21230369999999998,-0.02471290000000003,-0.18759079999999995,-0.21547479999999997,-0.014986500000000005,-0.20048829999999995,-0.12903699999999996,-0.040723599999999964,-0.08831339999999999,15.5,-6.92,2.9506611127345055,1.9005949620214644,10045.65,9963.85,33130.09,36269.04,1,1,0,0,1
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,7b904907,2026-03-07T09:30:00+00:00,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,-0.002600499999999997,0.03939479999999996,-0.04199529999999996,0.007107699999999948,0.04431929999999996,-0.03721160000000001,-0.10670160000000005,0.07362289999999995,-0.1803245,-0.015197099999999955,0.09968869999999998,-0.11488579999999993,12.09,-12.93,1.727023753976312,2.3402048168757608,31903.53,31531.57,46968.13,30354.7,1,1,5,6,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,3bcb42a6,2026-03-07T09:45:00+00:00,SOL人生,GWcAPiF2cBf5de8E1eSERcnVdH411NqT2peG7zDJpump,CORVUS,CoPRYLGHc7Qadere13xSPhRvgwwStCZn9dHpBZQ7pump,-0.01430980000000003,0.0003931999999999911,-0.014703000000000022,-0.03388239999999997,0.08079100000000007,-0.11467340000000004,-0.019893400000000054,0.051595899999999924,-0.07148929999999998,-0.05890799999999995,-0.048595099999999995,-0.010312899999999958,15.61,-0.48,1.8436246424794362,2.72617747075884,81045.96,106335.34,46615.24,54290.17,1,1,1,1,1
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,de66b960,2026-03-07T10:00:00+00:00,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,PIZZA,G9ivB7K41a4G8m1k4QdxxN4L5eGKL7Mr12S26B85pump,-0.01119809999999998,-0.026303999999999987,0.015105900000000007,0.21991209999999994,-0.03158939999999998,0.25150149999999993,-0.10511369999999996,-0.03546539999999997,-0.0696483,0.01635239999999994,0.09050409999999999,-0.07415170000000004,8.81,-2.04,0.9210551387793722,1.0190800791546868,59064.28,24638.99,49507.54,69632.45,1,1,7,8,1
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,f5687fae,2026-03-07T10:15:00+00:00,PIZZA,G9ivB7K41a4G8m1k4QdxxN4L5eGKL7Mr12S26B85pump,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,-0.019252999999999958,-0.044114199999999985,0.024861200000000028,0.004458400000000093,0.03161419999999993,-0.02715579999999984,0.09879339999999993,0.09614809999999997,0.0026452999999999616,0.1109285,0.11465330000000008,-0.0037248000000000836,9.59,-15.76,2.040718894851608,2.5011532282631452,32319.25,64623.5,70122.95,47533.08,1,1,3,3,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,1d823eb0,2026-03-07T10:30:00+00:00,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,Machi,ATBR4i19gcQ31Rfr7ymA2XvkCQEAkNFGBtVKTmdqpump,-0.004353100000000101,-0.03074759999999998,0.026394499999999876,-0.018536199999999996,-0.029135099999999962,0.010598899999999967,0.03302640000000002,-0.04637349999999995,0.07939989999999997,-0.13486169999999997,-0.03166659999999998,-0.10319509999999998,4.14,-0.62,1.2082392419187054,0.14466033914911333,42750.05,94798.19,156922.51,94293.02,1,1,0,1,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,1a13087c,2026-03-07T10:45:00+00:00,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,-0.03452739999999998,-0.033766500000000026,-0.0007608999999999533,-0.035600599999999975,-0.036797300000000026,0.0011967000000000505,0.017239199999999906,-0.047861900000000006,0.06510109999999991,-0.18136680000000005,-0.06042250000000004,-0.1209443,7.92,-2.17,1.390621228768108,0.603019642732099,18843.06,25533.82,31761.76,42170.29,1,1,6,7,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,e38f43c3,2026-03-07T11:00:00+00:00,SOL人生,GWcAPiF2cBf5de8E1eSERcnVdH411NqT2peG7zDJpump,CORVUS,CoPRYLGHc7Qadere13xSPhRvgwwStCZn9dHpBZQ7pump,-0.04678720000000002,-0.04236810000000001,-0.004419100000000009,-0.07216600000000005,-0.008976099999999923,-0.06318990000000013,-0.1194562,-0.03109300000000003,-0.08836319999999998,-0.11826959999999996,-0.1071324,-0.011137199999999958,4.18,-4.03,1.0973524017609804,0.9056751386268158,29411.04,22532.09,45408.4,54762.54,1,1,5,5,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,a2b66b61,2026-03-07T11:15:00+00:00,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,SOL人生,GWcAPiF2cBf5de8E1eSERcnVdH411NqT2peG7zDJpump,-0.03525690000000003,-0.015270600000000014,-0.019986300000000012,-0.07459630000000005,0.017898100000000035,-0.09249440000000009,-0.14206589999999997,-0.02500170000000001,-0.11706419999999995,-0.052336299999999995,-0.020705100000000025,-0.03163119999999997,6.71,-2.05,2.436501695363411,0.9218169158575843,26516.99,26994.06,29472.26,44210.57,1,1,1,1,0
1677a7da,pfm_continuation_observer_v1,pumpfun_mature,446444b0,2026-03-07T11:30:00+00:00,MINDVOID,9VYUuSVZGw82Nz8rcSix4x4zurBmvkfiKtyvYCY4pump,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,-0.036991600000000006,-0.01080990000000003,-0.026181699999999974,0.032177700000000094,-0.009445200000000034,0.04162290000000013,-0.04284100000000001,-0.020927800000000045,-0.021913199999999966,0.13900559999999995,-0.0038685000000000438,0.1428741,21.05,-5.21,2.4278726408350084,0.865497459583345,130039.27,68290.53,37579.43,148564.21,1,1,7,8,0
