symbol,recon_date,entry_date,entry_price,exit_date,exit_price,exit_type,hold_days,gross_return,toxic_type,conditions_met,exit_struct,label,net_optimistic,net_base,net_conservative,net_stress,net_base_fund_low,net_base_fund_base,net_base_fund_high,net_base_fund_extreme
W-USD,2024-03-31,2024-04-01,60.27998733520508,2024-04-02,69.32198543548583,SL,1,-0.1499999999999998,random,0,S3,random,-0.15116438356164363,-0.15316438356164364,-0.15616438356164364,-0.16216438356164364,-0.15308219178082172,-0.15316438356164364,-0.15327397260273953,-0.15354794520547926
MNDE-USD,2024-03-31,2024-04-01,0.3057529926300049,2024-04-12,0.22931474447250366,TP,11,0.25,random,0,S3,random,0.2471917808219178,0.2451917808219178,0.2421917808219178,0.2361917808219178,0.2460958904109589,0.2451917808219178,0.24398630136986302,0.24097260273972604
CHILLGUY-USD,2024-03-31,2024-12-01,0.44291600584983826,2024-12-03,0.509353406727314,SL,2,-0.15,random,0,S3,random,-0.15132876712328766,-0.15332876712328766,-0.15632876712328767,-0.16232876712328767,-0.15316438356164383,-0.15332876712328766,-0.15354794520547946,-0.1540958904109589
ACT-USD,2024-03-31,2024-04-01,0.0017839999636635184,2024-05-02,0.0014769999543204904,MAXHOLD,31,0.17208521053587397,random,0,S3,random,0.16598932012491507,0.16398932012491507,0.16098932012491507,0.15498932012491506,0.1665372653303945,0.16398932012491507,0.16059205985094246,0.15209890916601096
TRUMP-USD,2024-03-31,2024-04-01,0.00227600010111928,2024-04-05,0.00170700007583946,TP,4,0.25,random,0,S3,random,0.24834246575342467,0.24634246575342467,0.24334246575342466,0.23734246575342466,0.24667123287671233,0.24634246575342467,0.2459041095890411,0.24480821917808218
PNUT-USD,2024-03-31,2024-11-04,0.053856998682022095,2024-11-05,0.061935548484325406,SL,1,-0.14999999999999994,random,0,S3,random,-0.15116438356164377,-0.15316438356164377,-0.15616438356164378,-0.16216438356164378,-0.15308219178082186,-0.15316438356164377,-0.15327397260273967,-0.1535479452054794
GOAT-USD,2024-03-31,2024-04-01,23.490169525146484,2024-04-02,27.013694953918456,SL,1,-0.14999999999999997,random,0,S3,random,-0.1511643835616438,-0.1531643835616438,-0.1561643835616438,-0.1621643835616438,-0.15308219178082189,-0.1531643835616438,-0.1532739726027397,-0.15354794520547943
AI16Z-USD,2024-03-31,2024-11-23,0.21006500720977783,2024-11-24,0.2415747582912445,SL,1,-0.14999999999999997,random,0,S3,random,-0.1511643835616438,-0.1531643835616438,-0.1561643835616438,-0.1621643835616438,-0.15308219178082189,-0.1531643835616438,-0.1532739726027397,-0.15354794520547943
VIRTUAL-USD,2024-03-31,2024-04-01,0.13344299793243408,2024-04-02,0.15345944762229918,SL,1,-0.1499999999999999,random,0,S3,random,-0.15116438356164374,-0.15316438356164375,-0.15616438356164375,-0.16216438356164375,-0.15308219178082183,-0.15316438356164375,-0.15327397260273964,-0.15354794520547937
AIXBT-USD,2024-03-31,2024-11-30,0.20746399462223053,2024-12-01,0.1555979959666729,TP,1,0.25,random,0,S3,random,0.24883561643835617,0.24683561643835616,0.24383561643835616,0.23783561643835616,0.24691780821917808,0.24683561643835616,0.24672602739726027,0.24645205479452054
WIF-USD,2024-04-30,2024-05-01,2.502729892730713,2024-05-03,2.8781393766403194,SL,2,-0.14999999999999983,random,0,S3,random,-0.1513287671232875,-0.1533287671232875,-0.1563287671232875,-0.1623287671232875,-0.15316438356164366,-0.1533287671232875,-0.1535479452054793,-0.15409589041095872
BONK-USD,2024-04-30,2024-05-01,2.300000051036477e-05,2024-05-03,2.6450000586919486e-05,SL,2,-0.14999999999999997,random,0,S3,random,-0.15132876712328763,-0.15332876712328763,-0.15632876712328764,-0.16232876712328764,-0.1531643835616438,-0.15332876712328763,-0.15354794520547943,-0.15409589041095886
JTO-USD,2024-04-30,2024-05-01,3.1843268871307373,2024-05-02,3.6619759202003475,SL,1,-0.14999999999999986,random,0,S3,random,-0.1511643835616437,-0.1531643835616437,-0.1561643835616437,-0.1621643835616437,-0.15308219178082177,-0.1531643835616437,-0.1532739726027396,-0.15354794520547932
PYTH-USD,2024-04-30,2024-05-01,0.5173479914665222,2024-05-19,0.38801099359989166,TP,18,0.25,random,0,S3,random,0.24604109589041095,0.24404109589041095,0.24104109589041095,0.23504109589041094,0.24552054794520548,0.24404109589041095,0.24206849315068493,0.23713698630136987
ORCA-USD,2024-04-30,2024-05-01,2.422498941421509,2024-06-01,2.5255329608917236,MAXHOLD,31,-0.04253212156606973,random,0,S3,random,-0.04862801197702864,-0.05062801197702864,-0.053628011977028635,-0.05962801197702864,-0.04808006677154918,-0.05062801197702864,-0.05402527225100124,-0.06251842293593275
RENDER-USD,2024-04-30,2024-05-01,7.351391792297363,2024-05-04,8.454100561141967,SL,3,-0.1499999999999999,random,0,S3,random,-0.1514931506849314,-0.1534931506849314,-0.15649315068493141,-0.16249315068493142,-0.15324657534246566,-0.1534931506849314,-0.1538219178082191,-0.15464383561643827
JUP-USD,2024-04-30,2024-05-01,0.0012700000079348683,2024-05-09,0.0014605000091250985,SL,8,-0.1499999999999999,random,0,S3,random,-0.1523150684931506,-0.1543150684931506,-0.1573150684931506,-0.1633150684931506,-0.15365753424657524,-0.1543150684931506,-0.15519178082191773,-0.15738356164383552
KMNO-USD,2024-04-30,2024-05-01,0.041207000613212585,2024-05-02,0.047388050705194466,SL,1,-0.14999999999999983,random,0,S3,random,-0.15116438356164366,-0.15316438356164366,-0.15616438356164367,-0.16216438356164367,-0.15308219178082175,-0.15316438356164366,-0.15327397260273956,-0.1535479452054793
FARTCOIN-USD,2024-04-30,2024-10-23,0.06218799948692322,2024-10-24,0.07151619940996169,SL,1,-0.14999999999999986,random,0,S3,random,-0.1511643835616437,-0.1531643835616437,-0.1561643835616437,-0.1621643835616437,-0.15308219178082177,-0.1531643835616437,-0.1532739726027396,-0.15354794520547932
ZEREBRO-USD,2024-04-30,2024-11-30,0.4539720118045807,2024-12-01,0.3404790088534355,TP,1,0.25,random,0,S3,random,0.24883561643835617,0.24683561643835616,0.24383561643835616,0.23783561643835616,0.24691780821917808,0.24683561643835616,0.24672602739726027,0.24645205479452054
BOME-USD,2024-04-30,2024-05-01,0.00889699999243021,2024-05-03,0.01023154999129474,SL,2,-0.14999999999999986,random,0,S3,random,-0.15132876712328752,-0.15332876712328752,-0.15632876712328753,-0.16232876712328753,-0.1531643835616437,-0.15332876712328752,-0.15354794520547932,-0.15409589041095875
CLOUD-USD,2024-04-30,2024-05-01,0.000371000001905486,2024-05-16,0.0002782500014291145,TP,15,0.25,random,0,S3,random,0.24653424657534245,0.24453424657534245,0.24153424657534245,0.23553424657534244,0.24576712328767122,0.24453424657534245,0.2428904109589041,0.23878082191780822
TNSR-USD,2024-04-30,2024-05-01,0.8107489943504333,2024-05-04,0.9323613435029983,SL,3,-0.14999999999999988,random,0,S3,random,-0.15149315068493138,-0.15349315068493138,-0.1564931506849314,-0.1624931506849314,-0.15324657534246564,-0.15349315068493138,-0.15382191780821908,-0.15464383561643824
W-USD,2024-04-30,2024-05-01,0.6068090200424194,2024-05-02,0.6978303730487823,SL,1,-0.14999999999999986,random,0,S3,random,-0.1511643835616437,-0.1531643835616437,-0.1561643835616437,-0.1621643835616437,-0.15308219178082177,-0.1531643835616437,-0.1532739726027396,-0.15354794520547932
MNDE-USD,2024-04-30,2024-05-01,0.14326000213623047,2024-05-03,0.16474900245666502,SL,2,-0.14999999999999986,random,0,S3,random,-0.15132876712328752,-0.15332876712328752,-0.15632876712328753,-0.16232876712328753,-0.1531643835616437,-0.15332876712328752,-0.15354794520547932,-0.15409589041095875
CHILLGUY-USD,2024-04-30,2024-12-01,0.44291600584983826,2024-12-03,0.509353406727314,SL,2,-0.15,random,0,S3,random,-0.15132876712328766,-0.15332876712328766,-0.15632876712328767,-0.16232876712328767,-0.15316438356164383,-0.15332876712328766,-0.15354794520547946,-0.1540958904109589
ACT-USD,2024-04-30,2024-05-01,0.0015160000184550881,2024-05-20,0.0017434000212233512,SL,19,-0.14999999999999988,random,0,S3,random,-0.15412328767123276,-0.15612328767123276,-0.15912328767123277,-0.16512328767123277,-0.15456164383561632,-0.15612328767123276,-0.15820547945205468,-0.16341095890410948
TRUMP-USD,2024-04-30,2024-05-01,0.001541999983601272,2024-05-13,0.001156499987700954,TP,12,0.25,random,0,S3,random,0.24702739726027398,0.24502739726027398,0.24202739726027397,0.23602739726027397,0.24601369863013697,0.24502739726027398,0.2437123287671233,0.24042465753424658
PNUT-USD,2024-04-30,2024-11-04,0.053856998682022095,2024-11-05,0.061935548484325406,SL,1,-0.14999999999999994,random,0,S3,random,-0.15116438356164377,-0.15316438356164377,-0.15616438356164378,-0.16216438356164378,-0.15308219178082186,-0.15316438356164377,-0.15327397260273967,-0.1535479452054794
GOAT-USD,2024-04-30,2024-05-01,13.730964660644531,2024-05-04,15.79060935974121,SL,3,-0.14999999999999988,random,0,S3,random,-0.15149315068493138,-0.15349315068493138,-0.1564931506849314,-0.1624931506849314,-0.15324657534246564,-0.15349315068493138,-0.15382191780821908,-0.15464383561643824
AI16Z-USD,2024-04-30,2024-11-23,0.21006500720977783,2024-11-24,0.2415747582912445,SL,1,-0.14999999999999997,random,0,S3,random,-0.1511643835616438,-0.1531643835616438,-0.1561643835616438,-0.1621643835616438,-0.15308219178082189,-0.1531643835616438,-0.1532739726027397,-0.15354794520547943
VIRTUAL-USD,2024-04-30,2024-05-01,0.11232800036668777,2024-05-09,0.12917720042169092,SL,8,-0.14999999999999986,random,0,S3,random,-0.15231506849315055,-0.15431506849315055,-0.15731506849315055,-0.16331506849315056,-0.1536575342465752,-0.15431506849315055,-0.15519178082191767,-0.15738356164383546
AIXBT-USD,2024-04-30,2024-11-30,0.20746399462223053,2024-12-01,0.1555979959666729,TP,1,0.25,random,0,S3,random,0.24883561643835617,0.24683561643835616,0.24383561643835616,0.23783561643835616,0.24691780821917808,0.24683561643835616,0.24672602739726027,0.24645205479452054
WIF-USD,2024-05-31,2024-06-01,3.305872917175293,2024-06-11,2.4794046878814697,TP,10,0.25,random,0,S3,random,0.24735616438356164,0.24535616438356164,0.24235616438356164,0.23635616438356163,0.2461780821917808,0.24535616438356164,0.24426027397260275,0.24152054794520547
BONK-USD,2024-05-31,2024-06-01,3.400000059627928e-05,2024-06-13,2.550000044720946e-05,TP,12,0.25,random,0,S3,random,0.24702739726027398,0.24502739726027398,0.24202739726027397,0.23602739726027397,0.24601369863013697,0.24502739726027398,0.2437123287671233,0.24042465753424658
JTO-USD,2024-05-31,2024-06-01,3.5011649131774902,2024-06-17,2.6258736848831177,TP,16,0.25,random,0,S3,random,0.24636986301369862,0.24436986301369862,0.24136986301369862,0.2353698630136986,0.2456849315068493,0.24436986301369862,0.2426164383561644,0.23823287671232876
PYTH-USD,2024-05-31,2024-06-01,0.4054650068283081,2024-06-05,0.4662847578525543,SL,4,-0.14999999999999994,random,0,S3,random,-0.15165753424657527,-0.15365753424657527,-0.15665753424657528,-0.16265753424657528,-0.1533287671232876,-0.15365753424657527,-0.15409589041095884,-0.15519178082191776
ORCA-USD,2024-05-31,2024-06-01,2.557631015777588,2024-06-13,1.918223261833191,TP,12,0.25,random,0,S3,random,0.24702739726027398,0.24502739726027398,0.24202739726027397,0.23602739726027397,0.24601369863013697,0.24502739726027398,0.2437123287671233,0.24042465753424658
RENDER-USD,2024-05-31,2024-06-01,10.124439239501953,2024-06-17,7.593329429626465,TP,16,0.25,random,0,S3,random,0.24636986301369862,0.24436986301369862,0.24136986301369862,0.2353698630136986,0.2456849315068493,0.24436986301369862,0.2426164383561644,0.23823287671232876
JUP-USD,2024-05-31,2024-06-01,0.0009480000007897615,2024-06-10,0.0010902000009082257,SL,9,-0.1499999999999999,random,0,S3,random,-0.15247945205479443,-0.15447945205479444,-0.15747945205479444,-0.16347945205479444,-0.15373972602739716,-0.15447945205479444,-0.15546575342465746,-0.15793150684931498
KMNO-USD,2024-05-31,2024-06-01,0.05517299845814705,2024-06-07,0.04137974884361029,TP,6,0.25,random,0,S3,random,0.24801369863013698,0.24601369863013697,0.24301369863013697,0.23701369863013697,0.2465068493150685,0.24601369863013697,0.24535616438356164,0.2437123287671233
FARTCOIN-USD,2024-05-31,2024-10-23,0.06218799948692322,2024-10-24,0.07151619940996169,SL,1,-0.14999999999999986,random,0,S3,random,-0.1511643835616437,-0.1531643835616437,-0.1561643835616437,-0.1621643835616437,-0.15308219178082177,-0.1531643835616437,-0.1532739726027396,-0.15354794520547932
ZEREBRO-USD,2024-05-31,2024-11-30,0.4539720118045807,2024-12-01,0.3404790088534355,TP,1,0.25,random,0,S3,random,0.24883561643835617,0.24683561643835616,0.24383561643835616,0.23783561643835616,0.24691780821917808,0.24683561643835616,0.24672602739726027,0.24645205479452054
BOME-USD,2024-05-31,2024-06-01,0.013174000196158886,2024-06-11,0.009880500147119164,TP,10,0.25,random,0,S3,random,0.24735616438356164,0.24535616438356164,0.24235616438356164,0.23635616438356163,0.2461780821917808,0.24535616438356164,0.24426027397260275,0.24152054794520547
CLOUD-USD,2024-05-31,2024-06-01,0.0002809999859891832,2024-06-05,0.0003231499838875606,SL,4,-0.14999999999999986,random,0,S3,random,-0.1516575342465752,-0.1536575342465752,-0.1566575342465752,-0.1626575342465752,-0.15332876712328752,-0.1536575342465752,-0.15409589041095875,-0.15519178082191767
TNSR-USD,2024-05-31,2024-06-01,1.0774099826812744,2024-06-02,1.2390214800834656,SL,1,-0.15,random,0,S3,random,-0.15116438356164383,-0.15316438356164383,-0.15616438356164383,-0.16216438356164384,-0.1530821917808219,-0.15316438356164383,-0.15327397260273973,-0.15354794520547946
W-USD,2024-05-31,2024-06-01,0.589136004447937,2024-06-04,0.6775064051151275,SL,3,-0.14999999999999988,random,0,S3,random,-0.15149315068493138,-0.15349315068493138,-0.1564931506849314,-0.1624931506849314,-0.15324657534246564,-0.15349315068493138,-0.15382191780821908,-0.15464383561643824
MNDE-USD,2024-05-31,2024-06-01,0.13036000728607178,2024-06-05,0.14991400837898253,SL,4,-0.14999999999999988,random,0,S3,random,-0.15165753424657522,-0.15365753424657522,-0.15665753424657522,-0.16265753424657522,-0.15332876712328755,-0.15365753424657522,-0.15409589041095878,-0.1551917808219177
CHILLGUY-USD,2024-05-31,2024-12-01,0.44291600584983826,2024-12-03,0.509353406727314,SL,2,-0.15,random,0,S3,random,-0.15132876712328766,-0.15332876712328766,-0.15632876712328767,-0.16232876712328767,-0.15316438356164383,-0.15332876712328766,-0.15354794520547946,-0.1540958904109589
ACT-USD,2024-05-31,2024-06-01,0.0008019999950192869,2024-06-12,0.0006014999962644652,TP,11,0.25,random,0,S3,random,0.2471917808219178,0.2451917808219178,0.2421917808219178,0.2361917808219178,0.2460958904109589,0.2451917808219178,0.24398630136986302,0.24097260273972604
TRUMP-USD,2024-05-31,2024-06-01,0.043150998651981354,2024-06-02,0.032363248988986015,TP,1,0.25,random,0,S3,random,0.24883561643835617,0.24683561643835616,0.24383561643835616,0.23783561643835616,0.24691780821917808,0.24683561643835616,0.24672602739726027,0.24645205479452054
PNUT-USD,2024-05-31,2024-11-04,0.053856998682022095,2024-11-05,0.061935548484325406,SL,1,-0.14999999999999994,random,0,S3,random,-0.15116438356164377,-0.15316438356164377,-0.15616438356164378,-0.16216438356164378,-0.15308219178082186,-0.15316438356164377,-0.15327397260273967,-0.1535479452054794
GOAT-USD,2024-05-31,2024-06-01,13.884285926818848,2024-06-04,15.966928815841674,SL,3,-0.14999999999999997,random,0,S3,random,-0.15149315068493147,-0.15349315068493147,-0.15649315068493147,-0.16249315068493148,-0.15324657534246572,-0.15349315068493147,-0.15382191780821916,-0.15464383561643832
AI16Z-USD,2024-05-31,2024-11-23,0.21006500720977783,2024-11-24,0.2415747582912445,SL,1,-0.14999999999999997,random,0,S3,random,-0.1511643835616438,-0.1531643835616438,-0.1561643835616438,-0.1621643835616438,-0.15308219178082189,-0.1531643835616438,-0.1532739726027397,-0.15354794520547943
VIRTUAL-USD,2024-05-31,2024-06-01,0.0860079973936081,2024-06-05,0.0989091970026493,SL,4,-0.14999999999999994,random,0,S3,random,-0.15165753424657527,-0.15365753424657527,-0.15665753424657528,-0.16265753424657528,-0.1533287671232876,-0.15365753424657527,-0.15409589041095884,-0.15519178082191776
AIXBT-USD,2024-05-31,2024-11-30,0.20746399462223053,2024-12-01,0.1555979959666729,TP,1,0.25,random,0,S3,random,0.24883561643835617,0.24683561643835616,0.24383561643835616,0.23783561643835616,0.24691780821917808,0.24683561643835616,0.24672602739726027,0.24645205479452054
WIF-USD,2024-06-30,2024-07-01,2.1958179473876953,2024-07-05,1.6468634605407715,TP,4,0.25,random,0,S3,random,0.24834246575342467,0.24634246575342467,0.24334246575342466,0.23734246575342466,0.24667123287671233,0.24634246575342467,0.2459041095890411,0.24480821917808218
BONK-USD,2024-06-30,2024-07-01,2.300000051036477e-05,2024-07-02,2.6450000586919486e-05,SL,1,-0.14999999999999997,random,0,S3,random,-0.1511643835616438,-0.1531643835616438,-0.1561643835616438,-0.1621643835616438,-0.15308219178082189,-0.1531643835616438,-0.1532739726027397,-0.15354794520547943
JTO-USD,2024-06-30,2024-07-01,2.4154911041259766,2024-07-05,1.8116183280944824,TP,4,0.25,random,0,S3,random,0.24834246575342467,0.24634246575342467,0.24334246575342466,0.23734246575342466,0.24667123287671233,0.24634246575342467,0.2459041095890411,0.24480821917808218
PYTH-USD,2024-06-30,2024-07-01,0.3233009874820709,2024-07-05,0.2424757406115532,TP,4,0.25,random,0,S3,random,0.24834246575342467,0.24634246575342467,0.24334246575342466,0.23734246575342466,0.24667123287671233,0.24634246575342467,0.2459041095890411,0.24480821917808218
ORCA-USD,2024-06-30,2024-07-01,1.8801889419555664,2024-07-09,1.4101417064666748,TP,8,0.25,random,0,S3,random,0.2476849315068493,0.2456849315068493,0.2426849315068493,0.2366849315068493,0.24634246575342467,0.2456849315068493,0.24480821917808218,0.2426164383561644
RENDER-USD,2024-06-30,2024-07-01,7.677833080291748,2024-07-12,5.758374810218811,TP,11,0.25,random,0,S3,random,0.2471917808219178,0.2451917808219178,0.2421917808219178,0.2361917808219178,0.2460958904109589,0.2451917808219178,0.24398630136986302,0.24097260273972604
JUP-USD,2024-06-30,2024-07-01,0.0007970000151544809,2024-07-31,0.0005977500113658607,TP,30,0.25,random,0,S3,random,0.24406849315068493,0.24206849315068493,0.23906849315068493,0.23306849315068492,0.24453424657534245,0.24206849315068493,0.23878082191780822,0.23056164383561645
KMNO-USD,2024-06-30,2024-07-01,0.032600000500679016,2024-07-02,0.03749000057578086,SL,1,-0.14999999999999983,random,0,S3,random,-0.15116438356164366,-0.15316438356164366,-0.15616438356164367,-0.16216438356164367,-0.15308219178082175,-0.15316438356164366,-0.15327397260273956,-0.1535479452054793
FARTCOIN-USD,2024-06-30,2024-10-23,0.06218799948692322,2024-10-24,0.07151619940996169,SL,1,-0.14999999999999986,random,0,S3,random,-0.1511643835616437,-0.1531643835616437,-0.1561643835616437,-0.1621643835616437,-0.15308219178082177,-0.1531643835616437,-0.1532739726027396,-0.15354794520547932
ZEREBRO-USD,2024-06-30,2024-11-30,0.4539720118045807,2024-12-01,0.3404790088534355,TP,1,0.25,random,0,S3,random,0.24883561643835617,0.24683561643835616,0.24383561643835616,0.23783561643835616,0.24691780821917808,0.24683561643835616,0.24672602739726027,0.24645205479452054
BOME-USD,2024-06-30,2024-07-01,0.009875000454485416,2024-07-04,0.007406250340864062,TP,3,0.25,random,0,S3,random,0.2485068493150685,0.2465068493150685,0.2435068493150685,0.2375068493150685,0.24675342465753425,0.2465068493150685,0.2461780821917808,0.24535616438356164
CLOUD-USD,2024-06-30,2024-07-01,0.00010299999848939478,2024-07-04,0.00010299999848939478,MAXHOLD,3,0.0,random,0,S3,random,-0.0014931506849315069,-0.003493150684931507,-0.006493150684931507,-0.012493150684931507,-0.0032465753424657535,-0.003493150684931507,-0.0038219178082191784,-0.004643835616438357
TNSR-USD,2024-06-30,2024-07-01,0.5942530035972595,2024-07-04,0.44568975269794464,TP,3,0.25,random,0,S3,random,0.2485068493150685,0.2465068493150685,0.2435068493150685,0.2375068493150685,0.24675342465753425,0.2465068493150685,0.2461780821917808,0.24535616438356164
W-USD,2024-06-30,2024-07-01,0.3649500012397766,2024-07-04,0.27371250092983246,TP,3,0.25,random,0,S3,random,0.2485068493150685,0.2465068493150685,0.2435068493150685,0.2375068493150685,0.24675342465753425,0.2465068493150685,0.2461780821917808,0.24535616438356164
MNDE-USD,2024-06-30,2024-07-01,0.11097200214862823,2024-07-12,0.12761780247092247,SL,11,-0.15,random,0,S3,random,-0.15280821917808218,-0.15480821917808218,-0.1578082191780822,-0.1638082191780822,-0.1539041095890411,-0.15480821917808218,-0.15601369863013698,-0.15902739726027398
CHILLGUY-USD,2024-06-30,2024-12-01,0.44291600584983826,2024-12-03,0.509353406727314,SL,2,-0.15,random,0,S3,random,-0.15132876712328766,-0.15332876712328766,-0.15632876712328767,-0.16232876712328767,-0.15316438356164383,-0.15332876712328766,-0.15354794520547946,-0.1540958904109589
ACT-USD,2024-06-30,2024-07-01,0.0005189999938011169,2024-07-02,0.0005968499928712844,SL,1,-0.14999999999999988,random,0,S3,random,-0.15116438356164372,-0.15316438356164372,-0.15616438356164372,-0.16216438356164373,-0.1530821917808218,-0.15316438356164372,-0.15327397260273962,-0.15354794520547935
TRUMP-USD,2024-06-30,2024-07-01,0.01107999961823225,2024-07-02,0.008309999713674188,TP,1,0.25,random,0,S3,random,0.24883561643835617,0.24683561643835616,0.24383561643835616,0.23783561643835616,0.24691780821917808,0.24683561643835616,0.24672602739726027,0.24645205479452054
PNUT-USD,2024-06-30,2024-11-04,0.053856998682022095,2024-11-05,0.061935548484325406,SL,1,-0.14999999999999994,random,0,S3,random,-0.15116438356164377,-0.15316438356164377,-0.15616438356164378,-0.16216438356164378,-0.15308219178082186,-0.15316438356164377,-0.15327397260273967,-0.1535479452054794
GOAT-USD,2024-06-30,2024-07-01,15.700959205627441,2024-07-04,18.056103086471555,SL,3,-0.14999999999999986,random,0,S3,random,-0.15149315068493135,-0.15349315068493136,-0.15649315068493136,-0.16249315068493136,-0.1532465753424656,-0.15349315068493136,-0.15382191780821905,-0.1546438356164382
AI16Z-USD,2024-06-30,2024-11-23,0.21006500720977783,2024-11-24,0.2415747582912445,SL,1,-0.14999999999999997,random,0,S3,random,-0.1511643835616438,-0.1531643835616438,-0.1561643835616438,-0.1621643835616438,-0.15308219178082189,-0.1531643835616438,-0.1532739726027397,-0.15354794520547943
VIRTUAL-USD,2024-06-30,2024-07-01,0.02971399948000908,2024-07-05,0.02228549961000681,TP,4,0.25,random,0,S3,random,0.24834246575342467,0.24634246575342467,0.24334246575342466,0.23734246575342466,0.24667123287671233,0.24634246575342467,0.2459041095890411,0.24480821917808218
AIXBT-USD,2024-06-30,2024-11-30,0.20746399462223053,2024-12-01,0.1555979959666729,TP,1,0.25,random,0,S3,random,0.24883561643835617,0.24683561643835616,0.24383561643835616,0.23783561643835616,0.24691780821917808,0.24683561643835616,0.24672602739726027,0.24645205479452054
WIF-USD,2024-07-31,2024-08-01,2.1761419773101807,2024-08-03,1.6321064829826355,TP,2,0.25,random,0,S3,random,0.24867123287671233,0.24667123287671233,0.24367123287671233,0.23767123287671232,0.24683561643835616,0.24667123287671233,0.24645205479452054,0.2459041095890411
BONK-USD,2024-07-31,2024-08-01,2.499999936844688e-05,2024-08-05,1.874999952633516e-05,TP,4,0.25,random,0,S3,random,0.24834246575342467,0.24634246575342467,0.24334246575342466,0.23734246575342466,0.24667123287671233,0.24634246575342467,0.2459041095890411,0.24480821917808218
JTO-USD,2024-07-31,2024-08-01,2.9805169105529785,2024-08-04,2.235387682914734,TP,3,0.25,random,0,S3,random,0.2485068493150685,0.2465068493150685,0.2435068493150685,0.2375068493150685,0.24675342465753425,0.2465068493150685,0.2461780821917808,0.24535616438356164
